id,race,nationality
109127,1,1
109138,1,1
109144,1,1
109146,1,1
109152,1,1
109162,1,2
109166,1,2
109175,1,1
109179,1,1
109190,1,1
109208,1,1
109214,1,1
109216,1,1
109223,1,1
109232,1,1
109235,3,7
109272,1,1
109289,1,1
109291,1,1
109295,1,1
109297,1,1
109305,1,1
109323,1,1
109330,1,1
109338,1,1
109344,1,1
109358,1,1
109368,1,1
109369,NA,NA
109372,1,1
109373,1,1
109384,1,1
109397,1,1
109401,1,1
109423,1,1
109444,NA,NA
109445,1,1
109446,1,1
109458,1,1
109463,1,1
109469,1,1
109474,1,1
109479,1,1
109480,1,1
109481,1,1
109495,1,1
109514,4,14
109523,1,1
109537,1,NA
109538,1,1
109563,1,1
109564,1,1
109567,1,2
109581,1,1
109587,1,1
109600,1,1
109611,1,1
109620,1,1
109645,1,1
109673,NA,NA
109678,1,1
109679,1,1
109694,NA,NA
109696,1,1
109707,1,1
109716,1,1
109717,1,1
109719,1,2
109727,1,1
109756,NA,NA
109762,1,1
109764,1,1
109771,1,2
109783,1,2
109784,1,1
109791,1,1
109795,1,1
109801,1,1
109802,1,1
109804,1,12
109809,1,1
109812,1,1
109823,NA,NA
109824,1,1
109827,1,1
109830,1,1
109831,1,1
109832,1,1
109836,1,1
109838,1,1
109846,1,1
109862,1,1
109865,1,1
109868,1,1
109876,1,1
109888,1,1
109903,1,1
109908,1,2
109912,1,1
109915,1,1
109917,1,1
109926,1,1
109930,1,1
109934,1,1
109936,7,14
109940,NA,NA
109945,1,1
109953,1,1
109958,1,1
109978,1,1
109979,1,1
109989,NA,NA
109999,1,1
110017,1,1
110019,1,1
110030,1,1
110033,1,12
110035,1,1
110040,1,1
110058,1,1
110064,1,5
110071,1,1
110080,1,1
110082,1,1
110089,1,1
110090,1,1
110091,1,1
110092,1,1
110093,1,1
110098,1,1
110100,1,1
110102,1,1
110109,1,1
110137,1,1
110149,NA,NA
110158,1,1
110171,1,1
110176,1,1
110186,1,1
110190,1,1
110199,1,1
110226,1,12
110227,1,1
110228,1,1
110232,1,1
110236,1,2
110237,1,1
110249,1,1
110254,1,1
110266,1,1
110285,1,1
110294,1,1
110306,1,1
110311,1,1
110339,1,2
110342,1,1
110362,1,1
110368,1,1
110394,1,1
110411,1,1
110417,1,2
110422,1,5
110431,1,1
110437,1,1
110438,1,14
110441,1,1
110442,1,1
110443,1,1
110449,1,1
110454,1,1
110481,1,1
110482,1,1
110503,1,1
110511,1,1
110512,1,1
110522,NA,NA
110545,1,1
110551,1,1
110556,1,1
110557,1,1
110563,7,14
110572,1,2
110573,1,1
110574,1,1
110581,4,NA
110582,1,1
110587,1,1
110592,1,1
110599,1,1
110603,1,1
110605,1,1
110612,1,5
110615,1,1
110617,1,1
110627,1,1
110630,1,1
110631,1,1
110643,NA,NA
110645,1,1
110652,1,1
110653,1,2
110655,1,1
110663,1,1
110667,1,1
110678,1,1
110685,1,5
110694,1,1
110697,1,1
110702,1,1
110715,1,1
110718,1,1
110727,NA,NA
110735,1,1
110746,1,1
110747,1,1
110752,1,1
110764,5,NA
110767,1,1
110771,1,1
110774,1,1
110778,1,1
110782,1,1
110787,1,1
110788,1,1
110796,1,1
110797,1,1
110802,1,1
110821,1,1
110825,1,1
110841,1,1
110846,NA,NA
110848,1,1
110854,1,1
110857,1,2
110864,1,1
110891,1,1
110895,1,1
110901,1,1
110906,1,2
110921,NA,NA
110924,1,1
110930,1,1
110940,1,1
110944,1,2
110950,1,1
110956,1,1
110966,1,1
110969,1,1
110972,7,14
110978,1,1
110980,1,1
110991,NA,NA
111003,NA,NA
111004,1,1
111008,1,1
111021,1,1
111023,1,1
111030,1,1
111035,1,1
111052,1,1
111055,1,NA
111056,1,1
111067,1,1
111068,1,1
111077,1,1
111080,1,1
111082,1,1
111083,1,1
111084,NA,NA
111107,1,1
111112,1,1
111114,1,1
111117,1,1
111123,1,1
111129,1,1
111132,NA,NA
111139,1,1
111149,1,1
111158,4,NA
111159,1,1
111165,1,1
111168,1,1
111174,1,1
111185,1,1
111186,1,1
111188,1,1
111191,1,1
111195,1,1
111199,1,1
111204,1,1
111218,1,1
111220,1,1
111221,1,1
111228,1,1
111231,NA,NA
111238,1,1
111246,1,1
111249,4,NA
111255,1,1
111257,1,1
111261,1,2
111278,1,1
111286,1,12
111289,1,1
111292,1,1
111300,1,1
111306,1,1
111308,1,1
111314,1,1
111319,1,1
111332,1,1
111342,1,1
111347,1,1
111348,1,1
111349,1,1
111350,1,1
111354,1,1
111370,1,1
111373,1,1
111377,1,2
111378,1,1
111395,1,1
111399,1,1
111430,1,1
111444,1,2
111447,7,14
111456,1,1
111464,1,1
111465,1,1
111471,1,1
111488,1,1
111495,1,1
111514,1,4
111521,1,2
111528,1,1
111532,1,1
111539,1,1
111540,1,1
111552,1,1
111556,1,2
111558,1,1
111563,1,1
111570,1,1
111592,1,1
111601,NA,NA
111616,1,1
111623,1,1
111625,1,1
111654,1,1
111668,1,1
111670,1,1
111682,1,1
111683,1,1
111691,1,2
111692,1,1
111704,1,1
111708,1,1
111711,1,1
111712,1,1
111724,1,1
111726,1,1
111727,1,1
111729,1,1
111741,1,NA
111749,4,5
111751,1,5
111752,1,1
111754,1,1
111761,1,1
111774,1,1
111779,1,1
111781,1,1
111785,1,1
111786,1,1
111804,1,1
111823,1,1
111836,1,1
111837,1,1
111838,1,1
111843,1,1
111852,1,1
111855,1,12
111873,1,1
111885,1,1
111907,1,1
111913,1,1
111917,1,1
111922,1,1
111929,1,1
111931,1,1
111936,1,1
111950,1,1
111952,1,2
111957,1,1
111959,1,1
111964,1,1
111983,1,1
111984,1,1
112009,1,1
112026,1,1
112027,1,3
112028,1,1
112030,1,2
112038,1,1
112042,1,2
112046,1,1
112051,1,1
112058,1,1
112061,1,1
112062,1,1
112064,1,1
112065,1,1
112068,1,1
112079,1,1
112081,1,1
112090,1,1
112096,1,1
112110,1,1
112122,1,1
112132,1,1
112134,1,1
112139,1,1
112147,1,1
112151,1,1
112172,1,1
112178,1,1
112180,1,1
112204,1,2
112205,1,1
112217,1,1
112220,NA,1
112224,1,1
112232,1,1
112244,1,1
112246,1,1
112247,1,2
112255,1,1
112258,1,1
112271,1,1
112273,1,2
112274,1,1
112318,1,1
112339,1,1
112340,1,1
112345,1,1
112352,1,1
112353,1,1
112355,1,2
112372,1,1
112376,1,1
112382,1,1
112391,1,1
112393,1,1
112400,1,1
112404,NA,NA
112421,1,1
112426,1,1
112427,1,1
112444,1,1
112446,1,2
112450,1,1
112453,1,1
112461,1,1
112475,1,1
112499,1,1
112502,1,1
112522,1,1
112576,1,12
112586,1,1
112588,1,1
112593,1,2
112605,1,1
112612,1,1
112614,1,1
112623,1,1
112624,1,1
112643,1,1
112646,1,1
112648,1,1
112650,1,1
112653,1,1
112663,1,1
112669,1,1
112707,1,1
112710,1,1
112723,1,1
112724,1,1
112726,1,1
112731,1,1
112733,1,1
112735,1,1
112746,1,1
112748,1,1
112751,1,1
112753,1,1
112757,1,1
112762,1,1
112770,1,1
112778,1,1
112784,1,1
112791,1,1
112794,1,1
112798,1,1
112799,1,1
112804,1,1
112806,1,1
112809,1,1
112820,1,1
112826,1,1
112831,1,1
112833,1,1
112840,1,1
112841,1,1
112847,1,1
112850,1,1
112851,1,1
112857,1,1
112859,1,1
112862,1,1
112900,1,1
112907,1,1
112908,1,1
112920,1,1
112923,1,1
112927,1,1
112943,1,1
112949,1,1
112950,1,1
112959,1,1
112962,1,1
112966,1,1
112971,1,1
112986,1,1
112988,1,1
112991,1,1
112993,1,12
112995,1,1
112998,1,1
113011,1,1
113014,1,1
113027,1,1
113028,1,1
113030,1,1
113036,1,1
113048,1,1
113054,1,2
113059,3,6
113062,1,1
113070,1,1
113071,1,1
113089,1,1
113097,1,1
113098,1,1
113100,1,1
113110,1,1
113111,1,1
113116,NA,NA
113118,1,1
113133,1,1
113136,1,1
113138,1,1
113140,1,12
113141,1,1
113152,1,1
113155,7,14
113159,1,2
113170,1,1
113174,1,1
113177,1,1
113186,1,1
113189,1,1
113210,1,1
113216,1,1
113221,1,1
113228,1,1
113229,1,1
113261,1,1
113263,1,1
113265,1,1
113267,1,1
113272,1,1
113277,1,14
113282,1,1
113283,1,1
113293,1,1
113302,1,1
113310,NA,NA
113327,1,1
113342,1,1
113353,1,1
113374,1,1
113387,1,1
113393,1,1
113395,1,2
113403,1,1
113412,1,1
113414,1,1
113415,1,1
113416,1,4
113435,1,1
113436,1,1
113449,NA,NA
113450,1,1
113452,1,1
113461,1,1
113463,4,2
113464,1,2
113473,1,2
113474,1,1
113494,1,1
113518,1,1
113540,1,1
113566,1,2
113570,1,1
113580,1,1
113590,1,2
113591,1,1
113595,NA,NA
113607,1,2
113625,1,1
113631,1,1
113638,1,1
113647,7,14
113648,1,1
113655,1,1
113662,1,1
113666,1,1
113671,NA,NA
113675,1,1
113679,NA,NA
113689,1,1
113690,1,1
113698,1,1
113704,1,1
113707,1,1
113730,1,1
113732,1,1
113738,NA,NA
113743,1,1
113750,1,1
113759,1,1
113766,1,12
113777,1,1
113781,1,1
113783,1,1
113784,1,1
113801,1,1
113815,1,1
113833,1,1
113842,1,1
113852,1,1
113861,1,1
113872,1,2
113878,1,1
113881,1,1
113887,1,1
113889,1,1
113895,1,1
113896,1,1
113901,1,1
113907,7,14
113916,1,1
113925,1,1
113931,1,1
113935,1,2
113937,1,1
113941,1,2
113945,1,1
113952,1,1
113957,1,1
113964,1,1
113970,1,1
113973,1,1
113993,1,1
113997,1,1
114003,1,1
114005,NA,NA
114008,1,1
114012,1,1
114019,1,1
114034,1,1
114040,1,1
114041,NA,NA
114054,NA,NA
114059,1,1
114081,1,2
114088,1,1
114099,NA,NA
114111,3,7
114114,1,1
114117,1,1
114127,1,1
114128,1,1
114130,1,1
114131,1,1
114132,1,1
114137,1,1
114145,1,1
114146,1,1
114147,1,1
114161,1,1
114165,1,3
114168,1,1
114187,1,1
114189,1,1
114190,1,1
114192,1,1
114213,1,1
114222,1,2
114235,1,1
114242,1,1
114246,1,1
114255,1,2
114259,1,1
114260,1,1
114262,1,1
114275,1,1
114276,1,1
114298,1,1
114303,NA,NA
114312,1,1
114316,1,1
114328,1,1
114332,1,1
114336,1,1
114340,1,1
114369,1,1
114380,1,1
114385,1,1
114387,1,1
114390,1,1
114391,1,1
114393,1,1
114396,1,1
114399,1,1
114415,1,1
114419,1,1
114421,1,1
114429,1,1
114431,1,1
114451,1,1
114455,1,1
114470,1,1
114488,NA,NA
114492,1,1
114493,1,1
114501,1,1
114510,1,1
114513,1,1
114525,1,1
114535,1,1
114536,1,1
114547,1,1
114553,1,1
114557,1,1
114563,1,1
114564,1,1
114566,1,2
114567,NA,NA
114574,1,1
114575,1,1
114579,1,1
114604,1,1
114617,1,1
114627,1,1
114631,1,1
114633,1,5
114652,1,1
114672,NA,NA
114678,1,1
114681,1,2
114684,1,1
114686,1,1
114689,1,1
114701,1,2
114711,1,1
114715,1,1
114722,1,1
114731,1,1
114736,1,1
114739,1,1
114745,1,1
114770,1,2
114777,1,1
114784,1,14
114791,1,1
114793,1,1
114799,NA,NA
114805,1,1
114808,NA,NA
114820,1,1
114836,1,1
114840,1,1
114854,1,1
114855,1,1
114859,1,1
114868,1,1
114870,1,1
114874,1,1
114876,1,1
114881,1,1
114882,NA,NA
114896,1,1
114903,1,1
114905,1,1
114909,1,2
114918,NA,NA
114942,1,1
114949,1,1
114955,1,1
114967,1,1
114970,1,1
114972,1,1
114975,1,1
114981,NA,NA
115014,1,1
115016,1,1
115017,7,14
115023,1,1
115032,1,2
115034,1,2
115036,1,1
115038,1,1
115040,1,1
115042,1,1
115049,1,1
115063,1,1
115090,1,2
115097,1,1
115114,1,2
115162,1,1
115176,1,1
115183,1,1
115187,1,1
115188,1,1
115190,1,1
115195,1,1
115198,1,1
115214,1,1
115219,1,1
115226,1,1
115236,1,1
115240,1,1
115241,1,1
115242,1,2
115243,1,1
115245,1,1
115252,1,1
115267,1,1
115268,1,1
115280,1,1
115283,1,1
115284,NA,NA
115291,1,1
115298,1,1
115299,1,1
115305,1,1
115306,1,1
115318,NA,NA
115333,1,1
115343,1,1
115348,1,1
115367,1,1
115369,1,1
115379,1,1
115397,1,2
115430,1,1
115431,7,14
115433,1,1
115441,1,1
115461,1,1
115469,NA,NA
115482,NA,NA
115485,1,1
115490,1,1
115507,1,1
115518,1,1
115520,1,1
115522,1,1
115527,NA,NA
115529,1,1
115538,1,1
115548,1,1
115561,1,1
115569,1,1
115570,1,1
115589,1,1
115591,1,1
115596,1,1
115602,1,1
115608,NA,NA
115615,1,1
115616,1,1
115618,1,1
115625,1,1
115629,NA,NA
115642,1,1
115643,1,1
115651,1,1
115653,1,1
115660,1,1
115664,1,1
115666,1,1
115672,1,1
115676,1,1
115683,1,1
115688,1,2
115690,1,1
115698,1,1
115707,1,1
115715,1,1
115733,1,1
115735,1,1
115741,1,1
115750,1,1
115763,1,1
115764,1,1
115777,1,1
115786,1,1
115799,1,1
115806,1,1
115815,1,1
115825,1,1
115831,1,1
115855,1,1
115862,1,1
115869,1,1
115871,NA,NA
115882,1,1
115884,NA,NA
115886,1,1
115888,1,1
115894,1,1
115895,1,1
115907,1,1
115908,1,1
115914,1,1
115921,1,1
115931,1,1
115937,1,1
115941,1,1
115948,1,1
115949,NA,NA
115955,1,1
115963,1,1
116014,1,1
116031,1,1
116038,1,1
116045,1,1
116066,1,1
116071,1,1
116095,7,14
116108,1,1
116115,NA,NA
116133,1,1
116134,1,1
116135,1,1
116142,1,1
116144,1,1
116147,1,1
116165,1,1
116166,NA,NA
116168,1,1
116175,1,1
116176,1,1
116182,1,1
116194,1,1
116222,1,1
116233,1,1
116237,1,1
116256,1,1
116263,1,1
116276,1,1
116307,1,1
116318,NA,NA
116323,1,1
116326,1,1
116333,NA,NA
116373,1,1
116379,1,1
116385,1,1
116391,1,1
116415,1,1
116425,1,1
116433,1,1
116435,1,1
116436,1,1
116455,1,1
116463,1,1
116476,1,1
116477,1,1
116480,1,1
116482,1,1
116488,1,1
116489,1,1
116500,1,1
116508,1,1
116510,1,2
116513,1,1
116514,1,1
116516,1,1
116517,1,1
116522,1,1
116525,1,1
116540,1,1
116552,3,13
116553,1,1
116557,1,1
116558,1,1
116562,1,1
116580,1,1
116585,7,14
116592,3,7
116600,1,2
116603,1,1
116604,1,1
116614,1,1
116620,NA,NA
116626,1,1
116636,1,1
116638,1,1
116641,1,1
116649,1,1
116659,1,1
116672,1,1
116692,1,1
116703,1,1
116706,1,1
116712,1,1
116724,NA,NA
116733,1,1
116734,1,1
116752,1,1
116776,1,1
116786,1,1
116788,1,1
116789,1,1
116791,1,1
116797,NA,NA
116799,1,1
116801,1,1
116806,1,1
116812,1,1
116831,1,1
116832,1,1
116842,1,1
116846,1,1
116848,1,1
116862,1,1
116878,1,1
116882,1,1
116886,1,1
116895,1,1
116907,1,1
116908,1,1
116910,1,1
116918,4,NA
116926,1,1
116929,1,1
116935,1,1
116936,1,1
116943,1,1
116947,7,14
116954,1,5
116957,NA,NA
116965,1,1
116983,1,1
116987,1,12
116995,1,1
117010,1,1
117011,1,1
117017,7,14
117020,1,1
117021,1,1
117037,1,1
117042,1,1
117047,1,1
117056,1,1
117061,1,1
117069,1,1
117080,1,2
117081,1,1
117083,1,1
117091,1,1
117092,1,1
117093,1,1
117098,1,2
117103,1,1
117115,1,1
117124,1,1
117137,1,2
117164,1,1
117167,1,1
117170,1,2
117176,1,1
117202,1,1
117221,1,1
117230,1,1
117263,1,1
117264,5,NA
117267,1,1
117270,1,1
117279,1,1
117283,1,1
117286,1,1
117304,1,1
117306,1,1
117307,1,1
117310,1,1
117317,1,1
117321,1,2
117327,1,1
117342,1,5
117357,1,1
117376,1,1
117379,1,1
117387,1,1
117391,1,1
117407,1,1
117422,1,1
117424,1,2
117430,1,1
117436,1,1
117437,1,1
117442,NA,NA
117459,1,1
117473,1,1
117492,1,1
117494,1,1
117496,1,1
117502,1,2
117513,1,1
117526,1,1
117531,7,14
117542,NA,NA
117545,1,14
117549,1,1
117550,1,1
117553,1,1
117557,1,1
117569,1,1
117609,1,1
117611,1,2
117616,1,1
117644,1,1
117662,1,1
117672,1,1
117676,1,1
117677,1,1
117678,1,1
117681,1,2
117683,1,1
117685,1,1
117698,1,14
117709,1,1
117720,1,1
117728,1,1
117748,NA,NA
117753,1,1
117757,1,1
117761,1,1
117765,1,12
117773,7,14
117804,1,1
117805,1,1
117806,1,1
117809,1,1
117811,1,1
117813,1,1
117819,1,1
117821,1,1
117825,1,1
117832,NA,NA
117844,1,1
117850,1,1
117851,1,12
117864,1,2
117866,1,1
117869,1,1
117873,1,1
117877,1,1
117891,1,1
117899,1,1
117900,1,1
117908,1,1
117910,1,1
117916,1,1
117918,1,1
117919,1,1
117920,1,1
117935,1,1
117936,1,1
117941,1,12
117950,1,1
117953,1,1
117961,1,1
117962,1,1
117967,7,14
117968,1,1
117981,1,1
117982,1,1
117991,1,1
117993,1,1
117998,NA,NA
118000,1,1
118002,1,1
118009,1,1
118013,NA,NA
118016,1,1
118037,1,1
118039,1,1
118063,1,1
118070,1,2
118076,1,1
118111,1,1
118129,1,1
118138,3,7
118143,1,1
118155,1,1
118159,1,1
118166,1,1
118171,1,1
118189,3,6
118190,1,1
118192,1,1
118194,1,2
118198,1,1
118204,NA,NA
118214,1,1
118228,1,2
118233,1,1
118234,1,1
118240,1,1
118248,NA,NA
118251,1,1
118267,1,1
118290,1,1
118291,1,1
118292,1,1
118316,1,1
118319,1,1
118325,1,1
118339,1,1
118351,1,14
118360,1,1
118367,1,1
118374,1,1
118392,1,1
118408,1,1
118409,1,2
118411,1,1
118414,1,1
118422,1,1
118425,1,1
118426,1,12
118428,1,1
118429,1,2
118435,1,1
118437,1,1
118475,1,2
118478,1,1
118479,1,2
118483,1,1
118495,1,1
118497,1,1
118508,1,1
118510,NA,NA
118516,1,1
118521,1,1
118552,1,1
118556,NA,NA
118562,1,1
118573,1,12
118576,1,1
118579,1,1
118584,NA,NA
118590,1,2
118604,1,1
118608,3,1
118614,1,1
118615,1,1
118624,1,1
118625,1,1
118626,1,1
118654,1,1
118663,1,1
118682,1,1
118683,1,1
118688,1,2
118692,1,1
118707,1,1
118709,1,1
118711,1,1
118713,1,1
118715,1,1
118734,1,1
118735,1,1
118737,1,1
118746,1,2
118752,1,1
118762,1,1
118774,1,1
118776,1,1
118777,1,1
118795,1,1
118798,1,1
118806,1,1
118823,1,2
118827,1,1
118829,1,1
118843,1,1
118862,NA,NA
118876,1,1
118889,1,1
118894,1,1
118933,1,1
118936,1,5
118941,1,1
118943,1,1
118944,1,1
118945,1,1
118955,1,1
118957,1,1
118961,1,1
118970,1,1
118975,1,1
118979,1,1
118984,1,12
118986,1,1
119000,1,2
119001,1,1
119010,1,1
119022,1,1
119031,1,1
119033,1,1
119046,1,1
119047,1,1
119052,1,12
119061,1,1
119065,1,1
119083,1,2
119084,1,1
119087,1,1
119093,1,1
119096,1,1
119102,1,1
119109,1,1
119116,1,1
119125,1,1
119130,1,1
119134,1,1
119136,1,1
119137,1,1
119145,1,1
119150,1,1
119151,1,1
119159,1,1
119167,1,1
119177,1,1
119181,1,2
119191,1,2
119193,1,12
119202,1,1
119204,1,1
119220,1,1
119221,1,1
119235,1,1
119238,1,1
119244,1,1
119261,1,1
119269,1,1
119277,1,1
119279,NA,NA
119281,1,1
119283,1,1
119294,1,1
119303,1,1
119304,NA,NA
119305,1,1
119337,1,1
119348,1,1
119354,1,1
119375,1,1
119383,7,14
119389,1,1
119399,1,1
119401,1,1
119412,1,1
119415,1,1
119429,1,1
119433,1,1
119434,1,1
119444,1,1
119446,1,1
119451,1,1
119458,1,1
119470,NA,NA
119484,1,1
119497,1,1
119498,1,1
119510,1,1
119516,1,1
119522,1,1
119528,1,1
119529,1,1
119538,1,1
119540,1,1
119546,1,1
119561,1,1
119565,1,1
119567,1,1
119570,1,1
119575,1,1
119587,1,1
119590,1,1
119591,1,1
119601,1,1
119603,1,1
119611,1,2
119614,1,1
119634,1,1
119637,1,1
119641,1,1
119655,1,1
119657,1,1
119661,1,1
119671,1,1
119673,1,1
119675,3,11
119692,1,1
119697,1,1
119702,1,1
119710,1,1
119716,1,1
119751,1,5
119761,1,1
119765,1,1
119779,1,3
119781,1,1
119797,1,1
119798,1,1
119812,1,1
119817,1,1
119824,1,1
119828,1,1
119839,1,1
119844,1,1
119849,1,1
119858,1,1
119859,1,1
119879,1,1
119887,1,1
119888,1,1
119904,1,1
119915,1,1
119916,1,1
119941,7,14
119948,1,1
119951,1,1
119957,NA,NA
119972,1,1
119988,1,1
120007,1,1
120015,1,1
120025,7,14
120028,1,1
120033,1,1
120038,1,1
120041,1,1
120049,1,1
120055,1,1
120071,1,1
120075,1,1
120080,1,1
120094,1,1
120107,1,1
120111,1,1
120134,1,1
120147,1,1
120177,1,1
120181,1,1
120184,1,1
120185,1,1
120194,1,1
120197,1,14
120199,1,1
120210,NA,NA
120214,1,1
120233,1,1
120242,1,1
120252,1,1
120266,1,2
120268,1,1
120283,1,1
120298,1,1
120303,1,1
120313,1,1
120317,1,1
120326,1,1
120339,1,1
120360,1,1
120362,1,1
120385,1,1
120392,1,1
120407,1,1
120423,1,2
120424,1,1
120434,1,1
120451,1,1
120466,1,1
120484,1,2
120494,1,1
120496,1,1
120521,1,1
120526,1,1
120532,1,1
120538,1,1
120564,1,1
120575,1,1
120576,1,13
120586,1,1
120592,1,1
120596,1,1
120597,1,1
120602,1,1
120607,NA,NA
120616,1,1
120636,1,1
120647,7,14
120651,1,1
120655,1,1
120656,1,2
120673,1,1
120678,1,1
120695,1,1
120706,1,1
120712,1,12
120719,1,1
120723,7,14
120724,1,1
120741,1,1
120743,1,1
120751,5,14
120762,1,1
120767,1,1
120769,1,1
120780,1,1
120787,1,1
120796,1,12
120807,1,1
120824,1,1
120862,1,1
120872,1,1
120888,1,1
120896,7,14
120901,NA,NA
120922,1,1
120924,1,1
120925,1,1
120927,1,1
120928,1,1
120937,NA,NA
120958,1,1
120965,1,1
120972,1,2
120997,1,1
121000,1,1
121013,1,1
121020,1,1
121024,1,1
121039,1,1
121040,1,1
121041,1,1
121054,1,1
121057,7,14
121058,1,1
121064,1,1
121066,1,1
121077,1,1
121078,1,1
121081,1,1
121094,1,1
121098,1,1
121124,1,1
121129,7,14
121139,1,1
121143,1,1
121148,1,1
121152,1,1
121154,1,1
121196,1,1
121199,1,1
121206,1,1
121211,1,1
121216,NA,NA
121235,1,1
121237,1,1
121244,1,2
121246,1,1
121248,1,1
121260,7,14
121269,1,1
121277,1,1
121279,1,1
121280,1,1
121294,1,1
121296,1,1
121301,1,1
121307,1,1
121309,1,1
121314,1,1
121318,1,1
121324,1,5
121336,2,10
121339,1,1
121363,NA,NA
121364,1,1
121365,1,2
121369,1,1
121376,1,1
121381,1,1
121398,1,1
121403,1,1
121414,1,1
121416,1,1
121425,1,1
121435,1,1
121437,1,1
121442,1,2
121450,1,2
121454,1,1
121455,1,1
121462,NA,NA
121466,1,1
121473,1,1
121477,1,1
121482,1,1
121488,1,1
121498,1,1
121499,1,1
121500,1,1
121501,1,1
121529,1,1
121534,1,1
121537,1,1
121540,1,1
121548,1,1
121560,1,1
121581,1,1
121588,1,1
121593,1,1
121604,1,1
121620,1,1
121623,1,1
121627,1,1
121638,1,1
121646,1,1
121651,1,1
121658,1,1
121673,1,1
121687,1,1
121689,1,1
121697,1,1
121716,1,1
121732,1,1
121748,1,1
121749,1,1
121768,1,1
121777,1,2
121786,1,1
121791,1,2
121794,1,1
121803,1,1
121804,1,1
121806,1,2
121810,NA,NA
121819,1,1
121829,1,1
121830,1,1
121835,1,1
121842,1,1
121849,1,1
121853,1,1
121855,NA,NA
121874,1,1
121876,1,1
121888,1,1
121894,1,1
121898,1,1
121905,1,1
121910,1,1
121917,1,1
121923,1,1
121947,1,1
121953,1,1
121963,1,1
121968,1,1
121976,1,1
121977,1,1
121978,1,1
121981,1,1
121984,1,1
121985,1,1
121988,1,1
121992,1,1
121999,1,1
122001,1,1
122011,1,1
122020,NA,NA
122021,1,1
122034,1,1
122043,1,1
122053,1,1
122061,1,1
122067,1,1
122075,1,5
122079,1,1
122091,1,1
122096,1,1
122098,1,1
122101,1,1
122103,1,1
122118,1,1
122120,1,1
122124,1,1
122148,1,1
122158,1,1
122162,1,1
122165,1,1
122167,1,1
122170,1,1
122181,1,1
122182,7,14
122183,1,1
122185,1,1
122199,NA,NA
122214,1,1
122219,1,1
122231,1,1
122247,1,1
122253,1,1
122264,1,1
122268,1,1
122276,1,1
122278,1,1
122280,1,1
122294,1,1
122303,1,1
122317,1,1
122334,1,1
122335,NA,NA
122371,1,1
122387,1,1
122416,1,1
122420,1,1
122428,1,1
122431,1,1
122432,1,1
122433,1,1
122439,1,1
122447,1,2
122460,1,2
122465,1,1
122485,1,1
122489,1,1
122490,NA,NA
122491,1,1
122493,1,1
122496,1,1
122500,1,1
122501,1,1
122510,1,1
122512,1,1
122530,1,1
122536,1,1
122537,1,1
122543,1,1
122553,1,1
122562,1,1
122583,1,1
122586,1,2
122589,1,1
122604,1,1
122607,NA,NA
122614,1,2
122617,1,1
122620,1,1
122622,1,1
122624,1,1
122628,1,1
122652,1,1
122654,1,1
122655,1,2
122671,1,1
122676,1,1
